Código do Cliente,cod material,b2b_status,volume_hl,valor,data_doc,materialPackaging,brand,brand_desc,material,CEP_cliente
12315348,2707233,True,0.146592,99.85365,2020-01-22,4.0,33.0,Schin,Vidro,60752360
26349684,2708340,True,0.0588,0.0,2020-01-22,2.0,116.0,Viva Schin,Pet,70344080
19108092,657999,True,0.0030959999999999994,16.64932,2020-01-22,4.0,8.0,Dreher,Vidro,65065210
26349684,2708427,True,0.5796,15.90065,2020-01-22,2.0,116.0,Viva Schin,Pet,70344080
19108092,2708391,True,0.09899400000000001,13.674100000000001,2020-01-22,7.0,116.0,Viva Schin,Lata,65065210
12402084,2708391,True,0.079002,13.31308,2020-01-22,7.0,116.0,Viva Schin,Lata,69099244
12402084,2701086,True,0.071118,51.88064,2020-01-22,2.0,55.0,Skinka,Pet,69099244
19620228,2707233,True,1.085616,505.6045200000001,2020-01-22,4.0,33.0,Schin,Vidro,65065210
12402084,2709183,True,0.030239999999999996,353.7072,2020-01-22,4.0,107.0,Devassa,Vidro,69099244
25852692,2709072,True,2.319408,1246.85505,2020-01-22,4.0,52.0,Eisenbahn,Vidro,69099244
19108092,2700270,True,1.8388799999999998,467.81059,2020-01-22,4.0,12.0,Glacial,Vidro,65065210
12402084,2708400,False,0.01644,33.702,2020-01-22,2.0,116.0,Viva Schin,Pet,69099244
25852692,2711223,False,0.019362,30.038619999999998,2020-01-22,4.0,52.0,Eisenbahn,Vidro,69099244
26349684,2707218,True,0.09055200000000001,397.00626,2020-01-22,7.0,33.0,Schin,Lata,70344080
19108092,2700270,True,4.12416,646.85595,2020-01-22,4.0,12.0,Glacial,Vidro,65065210
25852692,2707632,True,0.11558399999999999,97.40426000000001,2020-01-22,4.0,52.0,Eisenbahn,Vidro,69099244
19620228,657999,True,0.03744,25.4271,2020-01-22,4.0,8.0,Dreher,Vidro,65065210
19620228,2707296,True,1.01088,244.30101000000002,2020-01-22,4.0,33.0,Schin,Vidro,65065210
26349684,2708340,True,0.08807999999999999,4.72142,2020-01-22,2.0,116.0,Viva Schin,Pet,70344080
19108092,2709075,True,0.010367999999999999,22.13831,2020-01-22,4.0,52.0,Eisenbahn,Vidro,65065210
12402084,2708556,True,0.352418,196.16520000000003,2020-01-22,7.0,33.0,Schin,Lata,69099244
19108092,2709183,True,0.09648,159.24441000000002,2020-01-22,4.0,107.0,Devassa,Vidro,65065210
12402084,2708400,True,0.11406,16.412599999999998,2020-01-29,2.0,116.0,Viva Schin,Pet,69099244
19620228,2707233,True,0.231264,155.1649,2020-01-29,4.0,33.0,Schin,Vidro,65065210
26349684,2708451,True,0.5928,17.46145,2020-01-29,2.0,116.0,Viva Schin,Pet,70344080
14345688,2709072,True,0.448704,371.0064,2020-01-29,4.0,52.0,Eisenbahn,Vidro,66030760
12402084,2708556,True,0.19651200000000002,46.11783,2020-01-29,7.0,33.0,Schin,Lata,69099244
12402084,2707233,True,1.47672,817.46236,2020-01-29,4.0,33.0,Schin,Vidro,69099244
26349684,2705343,True,0.12117,68.91695999999999,2020-01-29,4.0,52.0,Eisenbahn,Vidro,70344080
12402084,2709183,True,0.23529599999999998,125.51615999999999,2020-01-29,4.0,107.0,Devassa,Vidro,69099244
26349684,2708385,True,0.6426,126.48333000000001,2020-01-29,2.0,116.0,Viva Schin,Pet,70344080
19620228,2707296,True,0.9154800000000001,358.20477,2020-01-29,4.0,33.0,Schin,Vidro,65065210
19620228,2709138,True,0.072864,18.72689,2020-01-29,4.0,42.0,Schin No Grau,Vidro,65065210
12402084,2707233,True,0.012960000000000001,0.0,2020-01-29,4.0,33.0,Schin,Vidro,69099244
25852692,2709072,True,0.318384,0.0,2020-01-29,4.0,52.0,Eisenbahn,Vidro,69099244
14345688,2707218,True,0.11104800000000001,0.0,2020-01-29,7.0,33.0,Schin,Lata,66030760
14345688,657999,True,0.648,384.67739,2020-01-29,4.0,8.0,Dreher,Vidro,66030760
26349684,2707218,True,1.70352,805.21588,2020-01-29,7.0,33.0,Schin,Lata,70344080
14345688,2709072,False,0.028224,0.0,2020-01-29,4.0,52.0,Eisenbahn,Vidro,66030760
25852692,2709072,True,0.43559999999999993,140.13972,2020-01-29,4.0,52.0,Eisenbahn,Vidro,69099244
12402084,2701086,True,0.072144,59.25188000000001,2020-01-29,2.0,55.0,Skinka,Pet,69099244
19241664,2709393,False,0.22192800000000001,147.80100000000002,2020-03-10,7.0,107.0,Devassa,Lata,66030760
27129732,2701053,True,1.297728,78.91569000000001,2020-02-17,4.0,97.0,Itubaina,Vidro,65065210
18088944,2709567,True,0.0813,8.8847,2020-02-17,2.0,116.0,Viva Schin,Pet,68906818
24454500,2711250,True,0.211092,145.37125,2020-02-17,7.0,52.0,Eisenbahn,Lata,66030760
27129732,2709396,True,0.028872,0.0,2020-02-17,4.0,107.0,Devassa,Vidro,65065210
18088944,2711400,True,0.37811999999999996,9.18702,2020-02-17,2.0,50.0,FYS,Pet,68906818
27489360,2709393,True,0.0315,116.92840000000001,2020-02-17,7.0,107.0,Devassa,Lata,54530108
12981552,2707296,True,3.1536,6131.07726,2020-02-17,4.0,33.0,Schin,Vidro,89805517
18088944,2709603,True,0.02673,15.6418,2020-02-17,2.0,116.0,Viva Schin,Pet,68906818
24200784,2709072,True,0.469728,757.38564,2020-02-17,4.0,52.0,Eisenbahn,Vidro,14021020
18088944,2707230,True,2.65363,958.19402,2020-02-17,7.0,33.0,Schin,Lata,68906818
12981552,2700096,True,0.5004000000000001,381.06606000000005,2020-02-17,2.0,84.0,Agua Schin,Pet,89805517
12981552,2701086,True,0.18792,45.036930000000005,2020-02-17,2.0,55.0,Skinka,Pet,89805517
24200784,2700096,True,3.4965,1170.44625,2020-02-17,2.0,84.0,Agua Schin,Pet,14021020
24454500,2701050,True,0.21192,34.511599999999994,2020-02-17,2.0,97.0,Itubaina,Pet,66030760
27489360,2709183,True,2.73168,266.02367,2020-01-30,4.0,107.0,Devassa,Vidro,54530108
19108092,2709378,True,0.9006120000000002,1105.3200000000002,2020-01-30,7.0,107.0,Devassa,Lata,65065210
26281800,2701104,True,0.048222,3.16484,2020-01-30,2.0,55.0,Skinka,Pet,60752360
26349684,2709393,True,0.09294600000000001,0.0,2020-01-30,7.0,107.0,Devassa,Lata,70344080
13426188,2707233,True,0.183168,207.4365,2020-01-30,4.0,33.0,Schin,Vidro,68906818
26281800,2707743,True,0.09576,36.02912,2020-01-30,4.0,52.0,Eisenbahn,Vidro,60752360
26349684,2709393,True,0.38094,413.04319999999996,2020-01-30,7.0,107.0,Devassa,Lata,70344080
26281800,2707632,True,0.08673,137.95453,2020-01-30,4.0,52.0,Eisenbahn,Vidro,60752360
19455504,2707233,True,1.37376,265.12959,2020-01-30,4.0,33.0,Schin,Vidro,69099244
13426188,2707296,True,1.3946399999999999,411.35380000000004,2020-01-30,4.0,33.0,Schin,Vidro,68906818
26281800,2701086,True,0.154386,31.097220000000004,2020-01-30,2.0,55.0,Skinka,Pet,60752360
19108092,2700267,True,1.6212000000000002,720.36,2020-01-30,7.0,12.0,Glacial,Lata,65065210
13426188,2707218,True,0.510216,160.26384000000002,2020-01-30,7.0,33.0,Schin,Lata,68906818
19108092,2711250,True,2.44104,548.5636000000001,2020-03-11,7.0,52.0,Eisenbahn,Lata,65065210
27607140,2709072,True,0.225792,395.57334,2020-03-11,4.0,52.0,Eisenbahn,Vidro,54530108
13021080,2709387,True,0.312768,152.54095999999998,2020-03-11,4.0,107.0,Devassa,Vidro,41340170
19108092,2711250,True,0.254016,0.0,2020-03-11,7.0,52.0,Eisenbahn,Lata,65065210
13426188,2707218,True,0.09176999999999999,275.17024,2020-03-11,7.0,33.0,Schin,Lata,68906818
19108092,657999,True,0.015785999999999998,10.40006,2020-03-11,4.0,8.0,Dreher,Vidro,65065210
13021080,2700096,True,0.7689,49.15412,2020-03-11,2.0,84.0,Agua Schin,Pet,41340170
26349684,2709378,True,0.016832,9.23,2020-03-11,7.0,107.0,Devassa,Lata,70344080
27607140,2705343,True,0.12789,94.35952,2020-03-11,4.0,52.0,Eisenbahn,Vidro,54530108
26349684,2708340,True,0.76872,51.038160000000005,2020-03-11,2.0,116.0,Viva Schin,Pet,70344080
26349684,2701050,False,0.87264,0.0,2020-03-11,2.0,97.0,Itubaina,Pet,70344080
27607140,2709072,True,0.049248,367.43406000000004,2020-03-11,4.0,52.0,Eisenbahn,Vidro,54530108
26349684,2709393,True,0.2268,641.4975999999999,2020-03-11,7.0,107.0,Devassa,Lata,70344080
19108092,2700270,True,8.42688,3313.70496,2020-03-11,4.0,12.0,Glacial,Vidro,65065210
13426188,2707233,True,0.10843199999999999,163.36634,2020-03-11,4.0,33.0,Schin,Vidro,68906818
26349684,2708427,True,0.46799999999999997,50.726000000000006,2020-03-11,2.0,116.0,Viva Schin,Pet,70344080
19108092,2709075,True,0.050255999999999995,112.41828000000001,2020-03-11,4.0,52.0,Eisenbahn,Vidro,65065210
12402084,2707233,True,2.2284,629.36276,2020-03-11,4.0,33.0,Schin,Vidro,69099244
12402084,2708556,True,0.09504,134.71519999999998,2020-03-11,7.0,33.0,Schin,Lata,69099244
26349684,2708385,True,0.6642,257.532,2020-03-11,2.0,116.0,Viva Schin,Pet,70344080
12402084,2709183,True,0.21023999999999998,95.35679999999999,2020-03-11,4.0,107.0,Devassa,Vidro,69099244
13426188,2707296,True,0.7207199999999999,1016.9049800000001,2020-03-11,4.0,33.0,Schin,Vidro,68906818
26349684,2701050,True,0.3192,124.35488,2020-03-11,2.0,97.0,Itubaina,Pet,70344080
19108092,2708466,True,0.012432,26.7957,2020-03-11,7.0,116.0,Viva Schin,Lata,65065210
13426188,2709513,True,0.24119999999999997,75.0825,2020-03-11,4.0,107.0,Devassa,Vidro,68906818
27489360,2709183,True,3.6504,669.4854399999999,2020-02-06,4.0,107.0,Devassa,Vidro,54530108
2472120,2711715,True,2.0416000000000003,4440.68716,2020-02-06,8.0,65.0,Lagunitas,Barril,65065210
13426188,2709513,True,0.20375999999999997,253.88769000000002,2020-02-06,4.0,107.0,Devassa,Vidro,68906818
13426188,2707218,True,0.8803200000000001,125.2535,2020-02-06,7.0,33.0,Schin,Lata,68906818
13426188,2709183,True,0.45014399999999993,351.52416,2020-02-06,4.0,107.0,Devassa,Vidro,68906818
13426188,2707296,False,0.8568,804.52512,2020-02-06,4.0,33.0,Schin,Vidro,68906818
2449428,2708340,True,21.798000000000002,2900.1836,2020-01-21,2.0,116.0,Viva Schin,Pet,68906818
2449428,2708496,True,0.029472,0.0,2020-01-21,4.0,40.0,Baden - Baden,Vidro,68906818
2449428,2700336,True,0.17496,232.52913000000004,2020-01-21,4.0,40.0,Baden - Baden,Vidro,68906818
2449428,2700327,True,0.05208,0.0,2020-01-21,4.0,40.0,Baden - Baden,Vidro,68906818
27393336,2701050,True,1.5,305.21014,2020-01-21,2.0,97.0,Itubaina,Pet,88816276
2449428,2711250,True,29.453424000000002,36101.042779999996,2020-01-21,7.0,52.0,Eisenbahn,Lata,68906818
2449428,2700354,True,0.038208000000000006,0.0,2020-01-21,4.0,40.0,Baden - Baden,Vidro,68906818
2449428,2705343,True,0.386064,0.0,2020-01-21,4.0,52.0,Eisenbahn,Vidro,68906818
2449428,2711250,True,4.871790000000001,0.0,2020-01-21,7.0,52.0,Eisenbahn,Lata,68906818
2449428,2708445,True,9.12,154.86667,2020-01-21,2.0,116.0,Viva Schin,Pet,68906818
2449428,2708340,True,4.591919999999999,0.0,2020-01-21,2.0,116.0,Viva Schin,Pet,68906818
2449428,2700327,False,0.27936,627.40545,2020-01-21,4.0,40.0,Baden - Baden,Vidro,68906818
2449428,2705343,True,2.71788,1060.76512,2020-01-21,4.0,52.0,Eisenbahn,Vidro,68906818
2449428,2701500,True,0.177912,115.25004000000001,2020-01-21,4.0,40.0,Baden - Baden,Vidro,68906818
2449428,2701500,True,0.007176,0.0,2020-01-21,4.0,40.0,Baden - Baden,Vidro,68906818
2449428,2700336,True,0.024480000000000002,0.0,2020-01-21,4.0,40.0,Baden - Baden,Vidro,68906818
2449428,2708445,True,1.68576,0.0,2020-01-21,2.0,116.0,Viva Schin,Pet,68906818
2449428,2700354,True,0.14184,362.79414,2020-01-21,4.0,40.0,Baden - Baden,Vidro,68906818
2449428,2708496,True,0.449136,392.02695000000006,2020-01-21,4.0,40.0,Baden - Baden,Vidro,68906818
27393336,2701050,True,0.16895999999999997,0.0,2020-01-21,2.0,97.0,Itubaina,Pet,88816276
13426188,2707296,True,3.23796,1326.85243,2020-01-23,4.0,33.0,Schin,Vidro,68906818
2449428,2700327,True,0.341712,559.76795,2020-01-23,4.0,40.0,Baden - Baden,Vidro,68906818
2449428,2700336,True,0.055223999999999995,194.38299000000004,2020-01-23,4.0,40.0,Baden - Baden,Vidro,68906818
2449428,2701500,True,0.04197599999999999,159.07752,2020-01-23,4.0,40.0,Baden - Baden,Vidro,68906818
26281800,2706723,True,0.06489,31.41225,2020-01-23,4.0,52.0,Eisenbahn,Vidro,60752360
2449428,2700354,True,0.159624,207.90999,2020-01-23,4.0,40.0,Baden - Baden,Vidro,68906818
19455504,2709144,True,0.11964,93.11859999999999,2020-01-23,4.0,42.0,Schin No Grau,Vidro,69099244
27489360,2709183,True,4.37904,579.5813499999999,2020-01-23,4.0,107.0,Devassa,Vidro,54530108
2449428,2708496,True,0.008544,0.0,2020-01-23,4.0,40.0,Baden - Baden,Vidro,68906818
19455504,2707296,True,0.7713599999999999,219.33765,2020-01-23,4.0,33.0,Schin,Vidro,69099244
12981552,2707296,True,8.7012,2815.59663,2020-01-23,4.0,33.0,Schin,Vidro,89805517
19455504,2707290,True,0.10311000000000001,29.4736,2020-01-23,7.0,33.0,Schin,Lata,69099244
2449428,2700327,True,0.03168,0.0,2020-01-23,4.0,40.0,Baden - Baden,Vidro,68906818
2449428,2708496,False,0.16502399999999998,251.34095000000002,2020-01-23,4.0,40.0,Baden - Baden,Vidro,68906818
26281800,2707743,True,0.08559599999999999,128.41664,2020-01-23,4.0,52.0,Eisenbahn,Vidro,60752360
2449428,2700336,True,0.013727999999999999,0.0,2020-01-23,4.0,40.0,Baden - Baden,Vidro,68906818
27489360,2701086,False,0.130464,61.18164,2020-01-23,2.0,55.0,Skinka,Pet,54530108
19455504,2707233,True,0.795744,448.9356,2020-01-23,4.0,33.0,Schin,Vidro,69099244
2449428,2700354,True,0.03804,0.0,2020-01-23,4.0,40.0,Baden - Baden,Vidro,68906818
27489360,2709393,False,0.15439200000000003,149.64568,2020-01-23,7.0,107.0,Devassa,Lata,54530108
2449428,2701500,True,0.015312000000000001,0.0,2020-01-23,4.0,40.0,Baden - Baden,Vidro,68906818
26281800,2701050,True,0.20856,0.0,2020-02-27,2.0,97.0,Itubaina,Pet,60752360
27489360,2709393,True,0.368046,193.97898,2020-02-27,7.0,107.0,Devassa,Lata,54530108
19455504,2709183,True,0.017148,0.0,2020-02-27,4.0,107.0,Devassa,Vidro,69099244
2449428,2708445,True,11.8104,1786.9778099999999,2020-02-27,2.0,116.0,Viva Schin,Pet,68906818
19455504,2708385,True,0.08424,36.019999999999996,2020-02-27,2.0,116.0,Viva Schin,Pet,69099244
19455504,2709138,True,0.197568,139.4972,2020-02-27,4.0,42.0,Schin No Grau,Vidro,69099244
26281800,2701104,True,0.05562,40.64508,2020-02-27,2.0,55.0,Skinka,Pet,60752360
2449428,2708340,True,2.3592,265.25912,2020-02-27,2.0,116.0,Viva Schin,Pet,68906818
2449428,2708427,True,9.651,1298.3264,2020-02-27,2.0,116.0,Viva Schin,Pet,68906818
2449428,2708385,True,19.6992,2790.65162,2020-02-27,2.0,116.0,Viva Schin,Pet,68906818
19455504,2707218,True,0.128226,25.733439999999998,2020-02-27,7.0,33.0,Schin,Lata,69099244
19241664,2700267,True,1.31376,0.0,2020-02-27,7.0,12.0,Glacial,Lata,66030760
26281800,2701575,True,0.033306,12.2037,2020-02-27,4.0,97.0,Itubaina,Vidro,60752360
19241664,2700270,True,15.4224,13566.6432,2020-02-27,4.0,12.0,Glacial,Vidro,66030760
24441408,2711250,True,0.18774,0.0,2020-02-27,7.0,52.0,Eisenbahn,Lata,17032020
19455504,2709144,True,0.21275999999999998,129.6661,2020-02-27,4.0,42.0,Schin No Grau,Vidro,69099244
26281800,2709045,True,0.29565,363.9498,2020-02-27,2.0,97.0,Itubaina,Pet,60752360
19455504,2708556,False,0.046208,26.394000000000002,2020-02-27,7.0,33.0,Schin,Lata,69099244
19241664,2709393,True,0.134988,0.0,2020-02-27,7.0,107.0,Devassa,Lata,66030760
19455504,2707296,True,0.87456,548.4381,2020-02-27,4.0,33.0,Schin,Vidro,69099244
19241664,2709393,True,2.59665,1179.815,2020-02-27,7.0,107.0,Devassa,Lata,66030760
18048060,2700267,True,0.15036,310.851,2020-02-27,7.0,12.0,Glacial,Lata,57062643
24441408,2711250,True,0.421596,0.0,2020-02-27,7.0,52.0,Eisenbahn,Lata,17032020
19241664,2700267,True,0.39899999999999997,0.0,2020-02-27,7.0,12.0,Glacial,Lata,66030760
2449428,2708385,True,9.28368,0.0,2020-02-27,2.0,116.0,Viva Schin,Pet,68906818
19455504,2709183,True,0.22939199999999998,332.54416000000003,2020-02-27,4.0,107.0,Devassa,Vidro,69099244
19241664,2700267,True,22.024296,6112.94364,2020-02-27,7.0,12.0,Glacial,Lata,66030760
26281800,2701086,True,0.10011600000000001,27.274520000000003,2020-02-27,2.0,55.0,Skinka,Pet,60752360
27828336,2711223,True,0.030618,53.737260000000006,2020-03-12,4.0,52.0,Eisenbahn,Vidro,14021020
19241664,2700267,True,8.845199999999998,2767.122,2020-03-12,7.0,12.0,Glacial,Lata,66030760
19241664,2700267,True,0.068334,0.0,2020-03-12,7.0,12.0,Glacial,Lata,66030760
27828336,2700960,True,0.8423999999999999,195.64502,2020-03-12,2.0,97.0,Itubaina,Pet,14021020
19241664,2700267,True,2.0401920000000002,0.0,2020-03-12,7.0,12.0,Glacial,Lata,66030760
19455504,2708556,True,0.116416,50.995200000000004,2020-03-12,7.0,33.0,Schin,Lata,69099244
26281800,2701248,True,0.272217,143.00805,2020-03-12,7.0,12.0,Glacial,Lata,60752360
26281800,2701575,True,0.16923500000000002,71.30056,2020-03-12,4.0,97.0,Itubaina,Vidro,60752360
13426188,2707296,True,1.20204,127.35912000000002,2020-03-12,4.0,33.0,Schin,Vidro,68906818
19455504,2708385,False,0.12816,50.18,2020-03-12,2.0,116.0,Viva Schin,Pet,69099244
27828336,2701050,True,0.31212,57.926460000000006,2020-03-12,2.0,97.0,Itubaina,Pet,14021020
27828336,2709072,False,0.026351999999999997,95.5092,2020-03-12,4.0,52.0,Eisenbahn,Vidro,14021020
19455504,2707296,True,0.76536,212.93601999999998,2020-03-12,4.0,33.0,Schin,Vidro,69099244
19241664,2700270,True,5.97456,257.52576,2020-03-12,4.0,12.0,Glacial,Vidro,66030760
19620228,2709183,True,0.416736,276.7526,2020-02-05,4.0,107.0,Devassa,Vidro,65065210
12402084,2708391,True,0.10306800000000002,13.79972,2020-02-05,7.0,116.0,Viva Schin,Lata,69099244
19108092,2700267,True,5.292000000000001,1913.0256000000002,2020-02-05,7.0,12.0,Glacial,Lata,65065210
13426188,2707233,True,0.055439999999999996,24.089399999999998,2020-02-05,4.0,33.0,Schin,Vidro,68906818
12402084,2709183,True,0.19483199999999998,96.90912,2020-02-05,4.0,107.0,Devassa,Vidro,69099244
12402084,2701086,True,0.067662,61.60826000000001,2020-02-05,2.0,55.0,Skinka,Pet,69099244
19108092,2700267,True,1.3230000000000002,263.55780000000004,2020-02-05,7.0,12.0,Glacial,Lata,65065210
19620228,2707296,True,0.52464,241.31496,2020-02-05,4.0,33.0,Schin,Vidro,65065210
13426188,2707218,True,0.341586,33.07044,2020-02-05,7.0,33.0,Schin,Lata,68906818
19620228,2707233,True,0.45532799999999995,325.049,2020-02-05,4.0,33.0,Schin,Vidro,65065210
12402084,2708400,True,0.06017999999999999,36.1817,2020-02-05,2.0,116.0,Viva Schin,Pet,69099244
13426188,2707296,True,1.11888,1067.5214,2020-02-05,4.0,33.0,Schin,Vidro,68906818
19108092,2700270,True,5.056272000000001,1040.7067,2020-02-05,4.0,12.0,Glacial,Vidro,65065210
19108092,2700270,True,6.1151040000000005,2638.218,2020-02-05,4.0,12.0,Glacial,Vidro,65065210
12402084,2708556,True,0.253485,110.15104000000001,2020-02-05,7.0,33.0,Schin,Lata,69099244
19620228,2709138,True,0.33868799999999993,16.1768,2020-02-05,4.0,42.0,Schin No Grau,Vidro,65065210
12402084,2707233,True,0.12347999999999998,0.0,2020-02-05,4.0,33.0,Schin,Vidro,69099244
12402084,2707233,True,1.3823999999999999,156.03016,2020-02-05,4.0,33.0,Schin,Vidro,69099244
27224268,2709072,True,1.46664,153.4872,2020-01-16,4.0,52.0,Eisenbahn,Vidro,73358500
13426188,2707296,False,0.97284,110.61980999999999,2020-01-16,4.0,33.0,Schin,Vidro,68906818
27224268,2709072,False,0.35409599999999997,0.0,2020-01-16,4.0,52.0,Eisenbahn,Vidro,73358500
27224268,2709072,True,0.27676799999999996,0.0,2020-01-16,4.0,52.0,Eisenbahn,Vidro,73358500
27489360,2709183,True,0.238608,258.07599999999996,2020-01-16,4.0,107.0,Devassa,Vidro,54530108
27224268,2709072,True,1.3917599999999999,1140.0138,2020-01-16,4.0,52.0,Eisenbahn,Vidro,73358500
12981552,2709075,True,0.082116,47.89875,2020-01-16,4.0,52.0,Eisenbahn,Vidro,89805517
13426188,2707218,True,0.517356,194.45399999999998,2020-01-16,7.0,33.0,Schin,Lata,68906818
12981552,2707296,True,11.292,4409.39345,2020-01-16,4.0,33.0,Schin,Vidro,89805517
13426188,2709513,False,0.49056,234.8703,2020-01-16,4.0,107.0,Devassa,Vidro,68906818
26281800,2700267,False,0.17303999999999997,57.035999999999994,2020-01-16,7.0,12.0,Glacial,Lata,60752360
27393336,2705343,False,0.20621000000000003,287.7679,2020-10-28,4.0,52.0,Eisenbahn,Vidro,88816276
19108092,2700270,True,4.902336,1976.8743799999997,2020-10-28,4.0,12.0,Glacial,Vidro,65065210
12315348,2709183,True,0.328752,54.195,2020-10-28,4.0,107.0,Devassa,Vidro,60752360
29596344,2709072,True,1.19448,579.0509,2020-10-28,4.0,52.0,Eisenbahn,Vidro,68906818
12315348,2707233,False,0.283248,19.608,2020-10-28,4.0,33.0,Schin,Vidro,60752360
12315348,2709183,True,0.21888,265.71887999999996,2020-10-28,4.0,107.0,Devassa,Vidro,60752360
27878544,2705343,True,0.012325000000000001,83.08776,2020-10-28,4.0,52.0,Eisenbahn,Vidro,56950971
12402084,2709183,True,0.178416,280.35679999999996,2020-10-28,4.0,107.0,Devassa,Vidro,69099244
14345688,2711250,True,0.29904,1964.8483599999997,2020-10-28,7.0,52.0,Eisenbahn,Lata,66030760
12315348,2709072,True,0.24796799999999997,144.83595,2020-10-28,4.0,52.0,Eisenbahn,Vidro,60752360
19560132,2709072,True,1.9310399999999999,1867.6640399999999,2020-10-28,4.0,52.0,Eisenbahn,Vidro,54530108
27393336,2705343,False,0.37094,492.59000000000003,2020-10-28,4.0,52.0,Eisenbahn,Vidro,88816276
29596344,2709183,True,1.9288799999999997,1017.2401500000001,2020-10-28,4.0,107.0,Devassa,Vidro,68906818
29596344,2711223,True,0.073794,154.84644,2020-10-28,4.0,52.0,Eisenbahn,Vidro,68906818
19241664,2709378,True,5.203536000000001,2881.00988,2020-10-28,7.0,107.0,Devassa,Lata,66030760
12402084,2707233,False,0.38707199999999997,21.5226,2020-10-28,4.0,33.0,Schin,Vidro,69099244
19108092,2700270,True,0.88128,1143.20773,2020-12-28,4.0,12.0,Glacial,Vidro,65065210
19108092,2709513,True,0.1224,0.0,2020-12-28,4.0,107.0,Devassa,Vidro,65065210
18088944,2707230,True,0.7048349999999999,1879.6019399999998,2020-12-28,7.0,33.0,Schin,Lata,68906818
12981552,2707296,True,0.741,0.0,2020-12-28,4.0,33.0,Schin,Vidro,89805517
19241664,2709183,True,5.55912,7739.45172,2020-12-28,4.0,107.0,Devassa,Vidro,66030760
20416308,2700267,True,0.6388199999999999,88.89269999999999,2020-12-28,7.0,12.0,Glacial,Lata,17032020
12981552,2708385,True,1.9416,370.18852,2020-12-28,2.0,116.0,Viva Schin,Pet,89805517
